Location,Manjanggul,Bijarim,Seopjikoji,Seongsanilchul Provincial Marine Park,Jeongbang Waterfall,Xu Fu exhibition,Chilshimni food specialized street,Jusangjeolli,Cheonjiyeon Waterfall,Saeyeongyo office,Sanbangsan Mountain,The mystery of the road,Jejumok government office,Jeju Natural World Heritage Center,Halla Arboretum,Historic Site of Anti-Yuan Movement,Jeolmul Natural Recreation Forest,Bulgeun Oreum Natural Recreation Forest,Museum of Contemporary Art,11Course,The Museum of Sex Health,Andeok Valley,9Course,Daejeong-eup,Andeok-myeon,7Course,Jungmun Tourist Complex,Jungmun Marine Park Pacificland,Cheonjeyeon Falls,Ripley's Believe It or Not! Museum,Teddy Bear Museum,Play K-Pop Jeju,World Car Museum,Hwasun Gotjawal eco-tourism attractions forest,Songaksan,Footprints hwaseokjji Management Office,Four Seasons beach,Four Seasons coast road,Hwasun golden sand beach,Mara Provincial Marine Park,Seogwipo Cross-country Bus Terminal,Seogwipo Astronomical Science and Culture Center,Museum of world shell,Gidang Art Museum,Soingook Theme Park,hyeopjjae beach,Suwolbong Peak,Sinjeju Rotary,off-season training camp,Jeju pottery Museum,Jeju kanran exhibition,The culture street of pine park,Lee Joong-sup street,Seogwipo City Lee Joong-sup Art Gallery,Jungangno cross road,Pyoseon-myeon,Pyoseon daily gym,1Course,2Course,5Course,Gujwa gym,Jeju National Museum,Jeju National Sports Center,Namwon-eup,Dodubong Park,Donnaeko,Sarabong Park,Seongsan-eup,Sinyang seopjikoji the beach,Jeju Folk Village Museum,Pyoseon Haevichi beach,Jeju Pony Town,Hayo soesokkak the beach,Honinji Pond,Jungang Rotary,Seongsanpo Shell Museum,Pony Valley,Museum of the world sex,Maze Park,Andeok Living Gym,Oedolgae Rock,Yongyeon,Yongduam Rock,Ilchulland,Jeju Haenyeo Museum,Jeju Herb Dongsan,Blue Mountain Coffee theme park,Dongmun Rotary,Jeju 4.3 peace park,Namwon living gym,Jeju rehabilitation hospital,Keuneong,Gangchanghak b Stadium,International Peace Center Jeju,Jeju International Peace Center Jeju,Maehwa Theme Park -1,Maehwa Theme Park  - 2,The Da Vinci Museum,Daeyu industry,Hyodon-ri,Seogwipo all-weather a gate ball ground,Camellia Hill,Samyang-dong site,Seogwipo Citrus Museum,Seogwipo-si  Gungdojang,Seogwipo roller-skating rink,Jeju Sculpture Park,Seogwipo Natural Recreation Forest,Soam the Memorial hyeonjunghwa,Alice's Adventures in Wonderland,Soingook Theme Park,Hwanggeumnyung goldeunhil hub farm -2,Jeju Glass Museum,Hankyong gym,Hwanggeumnyung goldeunhil hub farm -1,267-7 Donggwang-ro,Andeok-myeon,"Seogwipo-si, Jeju-do",eongtto waterfall,Yerae Ecology Experience Center,Jewon Apt,Jeju Greentea,Cheju folklore and national history museum,Sports Stadium,Hyuaeri,Kim Jeong-hui's House of Exile,anti-Japan memorial hall,Korea Baseball Hall of Fame,Gimjeong Cultural Center,Birthplace of Beopjeongsa,Jeju Museum of Art,Gwakjji gwamul beach,Museum of Education,Ido Park,Jeju anti-Japan memorial hall,Jocheon gym,deer ecology observation center,Aewal Ocean Front National Sports Center,Jeju dinosaurs Museum,Jeju chusagwan,natural-lover gallery,Liquorium,Daejeong Culture and Sports Center,Hanlim gym,water transport park,Film Culture center,Aewol gym,ioteu beach,Intercity Bus Terminal
Birthplace of Beopjeongsa,25.736935897419194,29.0639016956171,40.67326658096875,41.3757586929601,27.988880009940495,27.969205564109878,28.014709381334317,28.73935881513352,27.40963221560587,28.350007609142526,32.460506256259876,4.297187463708215,3.5409074057637033,20.370807999824216,2.1503486817226474,9.361183751953261,13.378574429822494,19.09150787435095,27.21940374037863,37.70904986022912,29.578329238600926,29.06677471464724,30.74467170715427,37.02848287627454,30.51394759969997,27.915351258171285,27.874813543585308,28.30869135406796,27.56073086233965,27.580224632647642,27.70038012309369,27.709895814624527,26.70033893577094,29.404418561203364,37.52270287250558,13318.592906760403,33.54195317999802,25.788546144928787,31.621138544648094,46.47282727710735,26.716214962313238,22.522084388881648,27.30051152001377,27.58684666949278,27.438818308760887,26.2519141108793,37.89848283752138,0.2974494938674956,13318.592906760403,34.29584748992479,26.740212088901096,28.045841637278052,27.64342991109007,27.73187678968139,3.4200022956446787,35.85088732736999,32.96204277221709,42.097114656409964,39.73359956197127,31.206142341845222,25.50244730536532,5.4566853397862145,5.376386213759178,31.10527838667791,3.4742477845735733,22.376638052643543,5.353864965935206,37.1375608901129,40.67326658096875,36.89537419968046,36.24879117608806,26.802477051441794,28.749630594756884,37.63303797728504,26.88614775917804,38.082449831051754,27.749577335601774,27.028657274464273,26.92363247855457,30.296965692478103,28.114999977940908,3.2713270923271085,3.296575914344889,33.94878755744105,34.108904701348024,34.3307095740047,33.71376500474449,3.8687524078203976,11.97147104416554,30.292471553175545,26.927457653165742,30.662932282430866,25.423205247677796,28.022066161753955,28.022066161753955,30.14492030630111,30.14492030630111,21.524714570360647,25.347083293808616,27.39240958621892,32.938083779849315,3.8687524078203976,9.156332687754373,26.230050454650605,26.7348076109926,25.655264271025704,30.83832440842747,20.052479874071324,27.86812843246859,27.609292549840156,27.438818308760887,13318.592906760403,26.238738568592403,35.82215701934947,13318.592906760403,24.798157814941916,30.51394759969997,13318.592906760403,24.5038486353169,28.94588846763327,1.0029797583735842,23.09507543910988,3.6783380514226542,1.7158372279903054,23.698115227443868,33.48008244030763,14.661830876218207,25.393037551379468,26.46766240183266,0,4.10276791573014,18.482914778772425,3.297132167812419,4.378282631727862,14.661830876218207,14.637267841388509,12.92564767037354,7.827335620071984,7.957512307427348,33.48008244030763,29.414831348243474,33.246871197518374,34.93456525872815,23.023788783398057,4.0731145324269855,3.8799006105166765,15.627671046606968,4.289465938794144,1.9711111320898616
Jeju Museum of Art,27.475046302157114,30.16394111147929,40.94251374637935,42.033129917287965,24.340516815752093,24.315197260503435,24.348154060477704,24.641600500954244,23.657840418245346,24.609769227227787,28.665021408141577,0.23367395770306293,7.421023040669504,20.857549661231044,1.9531001780177712,7.618941057264259,12.977177187403335,18.14855581798693,24.29687914571866,34.07535286568803,25.69207294147329,25.163154480148833,26.769928061205555,33.42861022776543,26.65060647652706,24.11889645401206,23.7946459758587,24.221716560533324,23.47560285409835,23.500764191869298,23.62156138570235,23.628980419965053,22.889409062334334,25.60801688952003,33.69473344536777,13319.386188426419,29.72846253170785,27.986823632611493,27.74443063171212,42.55348340461095,22.739356479780568,18.42267925120391,23.53383915804887,23.813261727209436,23.79996270565921,24.15427627626516,35.08136638408527,4.346108487165987,13319.386188426419,31.12191827484337,23.03680343374641,24.34115947051354,23.950216746515572,24.042201093460434,7.205374030996908,34.72536270314375,32.081894609036986,43.1238135925972,40.32409815681869,28.886838523249462,27.678156746073384,8.723587325891797,8.717879935920473,28.809013718127115,6.46985688872858,18.999991944253253,8.850274984111676,36.814661558838424,40.94251374637935,35.7741230121795,35.166025255781335,26.53202869370644,25.49740148666406,37.75501693642543,23.18576396009155,38.95497343364762,27.4037657490539,23.050932109496756,22.961434586560003,26.48912984759937,24.29746403353028,7.297388121372013,7.360646291429435,33.54971479071435,35.56810772529386,33.16072519952544,33.257629303297364,7.614192763041338,12.003891961392695,27.854861915096993,23.236291554522627,28.17810764328823,21.424248706524168,23.92939958027093,23.92939958027093,26.6486779036945,26.6486779036945,17.664699020438867,21.335428749091555,24.126315200799937,32.041644212885245,7.614192763041338,12.020980816891282,22.93387457638018,23.03069848969401,21.650744539561448,27.047612067539035,15.950426549923858,24.193342256542508,23.966118698383198,23.79996270565921,13319.386188426419,22.321159947701233,32.962047652439985,13319.386188426419,21.158721769437893,26.65060647652706,13319.386188426419,20.49884253017541,24.903027611963047,3.946308661038395,19.027664626452896,7.146304291047395,5.4275271940908665,20.90558161487528,29.867009541431067,17.328092715574776,21.382564952151792,22.492263379425818,4.10276791573014,0,17.20381932065045,6.496147776917972,7.09468584046435,17.328092715574776,17.2553116953546,12.761322533313002,7.882932442894082,5.395860952211052,29.867009541431067,28.33371104210817,32.3795067854879,31.585097670322988,21.029014344577714,7.060180754837223,7.71525172975195,14.62575824532489,6.071052540681069,5.737607204298725
Gwakjji gwamul beach,44.201618334259685,47.27227407834903,58.09751665916207,59.23686373017377,33.78361941309294,33.72364767985767,33.665609325086166,26.19318208972211,32.45024068172607,33.346007456478745,23.312541022035056,17.035456919932088,21.388902207793148,38.060717887511224,17.670392301858453,9.584878442147803,30.10133046437024,34.876512187029014,12.839622923087319,26.22647238653748,22.114455613376418,21.956453548866207,24.328322926476133,25.34748785450801,22.547132684244723,32.4690646192349,24.600776561413355,25.219081474876457,24.569767282358175,24.352325405551763,24.417848213935134,24.506161167764482,19.085510560079715,20.906274956756768,27.95567435740738,13303.538123435574,24.4017422448041,44.24117283018939,23.593193168180868,37.14433918764483,29.37983869044155,23.10594495345653,32.22721376380924,32.4052020820501,17.886064162210744,8.726509364043629,21.747936573742102,18.42359862995845,13303.538123435574,20.111663630100793,32.29302772132364,33.387303883228725,33.13822112066858,33.24177230977469,21.45653016902166,50.88540605265704,48.563760753907175,60.273634224104626,57.527242462688726,43.10944470893982,43.9609513222579,23.757570630989324,23.631656244297425,43.09092669960706,16.53761133091558,30.751725597589743,23.474217781970186,53.71182114072199,58.09751665916207,51.92138438757255,51.37148495600037,43.53862314728389,36.94395330158874,54.871721705418544,32.44011887453209,56.13694437562712,44.36240257248655,29.61708804067737,29.76119693407354,21.72225942235023,32.4326571114379,20.77546697320156,20.59916745329537,50.42032022059146,52.510313951890815,49.29381035783764,50.091034357408674,21.883589867132734,29.20535672551343,41.841389178822986,32.548525020124536,42.022368286745824,28.012774273950974,25.29516070210767,25.29516070210767,18.745156985626814,18.745156985626814,16.447336522521255,21.00374804489656,35.663446829370635,48.5075256464313,21.883589867132734,27.51898251918328,34.48102223995352,32.2828448633079,28.100709812216724,21.957861540184066,21.204550631584187,33.4759725217831,18.048171430576655,17.886064162210744,13303.538123435574,20.092849636307104,19.98554548722798,13303.538123435574,16.09468749135471,22.547132684244723,13303.538123435574,27.204772209006904,24.29488961961638,17.491176963955937,20.815760554864326,21.99365903587255,20.11200809992005,34.479230814590814,22.408029605271764,33.011302324257045,27.794723096358027,29.203363504722507,18.482914778772425,17.20381932065045,0,21.752318337133072,22.860838306866828,33.011302324257045,33.010668396506695,29.938786981545217,10.857499141041691,11.960089478450572,22.408029605271764,44.67186461040775,48.8697416325747,21.71540820517126,5.646111044147075,22.542793843736764,21.744620857231233,2.970114065344873,14.788686845552,20.29110034229318
Museum of Education,22.514369737573876,26.00594909841094,37.90168466238784,38.43875829065568,28.587945787202784,28.577493803280326,28.642714330360782,30.75026740961451,28.187924868052114,29.09849496611064,35.15922989368698,6.726911112396905,1.7739020975229025,17.636570840278523,4.826959941166293,12.649840892491543,11.381172981314183,17.246515162241657,30.40033862320442,40.5591744735827,32.16634952098466,31.630394246084354,33.186978729850466,39.90458874025979,33.13225230380634,28.769736283412964,30.015529999588242,30.40930183728977,29.67500896735329,29.725475399743758,29.84850951740884,29.84720471295463,29.383045302768103,32.10258980654043,40.183091643180795,13320.982047703985,36.22025253399829,22.49960411284033,34.22113659628574,49.0029294217289,27.979164143694845,24.35256666344008,28.106441222755592,28.402330204239014,30.281503334900805,29.546725134116524,41.11461052929089,3.330530902665887,13320.982047703985,37.40191372100245,27.442722921981336,28.736419509013643,28.319063041547075,28.400709688912578,1.4047699519556038,33.896751543135736,30.866782160861053,39.027927862359434,36.827432214420014,30.237077329960577,22.215496533313374,2.2555198754748456,2.2281483356238256,30.116417550046176,5.88163038366207,22.669069133476082,2.36453491045506,34.67965976568194,37.90168466238784,34.93107639242439,34.26285640953521,24.392353128683144,28.78935428559226,34.94189219126407,27.581972625521523,35.07403119564908,25.373206656134183,28.2913498409133,28.14589399948692,32.982344541269,29.00755739944834,2.2978507352744515,2.566091890698163,31.552588677220385,30.9318694583288,32.41856669805626,31.352081671099764,1.5427968348132306,9.764329728802691,29.44321175777849,27.607534828110996,29.854003433909686,26.759785952644563,30.083539185949107,30.083539185949107,33.088562844238,33.088562844238,24.152370918971727,27.719381411544994,27.466212556779315,30.85360207142073,1.5427968348132306,5.867695526473603,26.357205379226567,27.438549495237158,27.006345022724645,33.5424600718159,21.953483592009682,28.511061111165724,30.44866639642352,30.281503334900805,13320.982047703985,28.78400439275784,39.02693554996816,13320.982047703985,27.63898801697019,33.13225230380634,13320.982047703985,25.866837856743693,31.22780548859394,4.268625160219129,25.309377952420363,0.7645080788272918,1.6462105086383432,23.297404429185583,36.34508733793835,11.368080304981376,26.764572770869574,27.728786360217974,3.297132167812419,6.496147776917972,21.752318337133072,0,1.2310400002249504,11.368080304981376,11.341255486232617,10.792302437112808,11.01019685801271,11.126715891724707,36.34508733793835,27.4871329974394,31.141053816900463,37.96342579545069,26.320224120270133,0.7988439367478365,1.8171308055546973,18.876260523162145,7.240724176840662,1.5160973309735066
Ido Park,21.363753931332717,24.794723170024753,36.67076720702168,37.21295500522062,28.19904165728366,28.191939961692373,28.264055869969347,30.918739294340284,27.865542082321355,28.762213490616606,35.66181060228165,7.32835926019342,2.7393655572206135,16.408048297657604,5.621740655694492,13.654774250051908,10.286136681392584,16.160095433293336,31.241446866482235,41.14552243987613,32.61279367575805,32.06484472932874,33.555669558627756,40.50792291759421,33.59334787113773,28.473609679011513,30.245146813067702,30.619421577686907,29.893298949953778,29.957939210536864,30.081990949381357,30.0756748867783,29.886336718451496,32.60952282162917,40.657860723925054,13322.193468535468,36.7098697077897,21.431246694915455,34.67055363317666,49.398094484244275,27.842063772267416,24.462587547295456,27.79452994010914,28.09296614373684,30.875849126490476,30.559060418562268,41.986079534465524,4.453493694040965,13322.193468535468,38.17110794176286,27.095121551188914,28.380132669457694,27.958697255487664,28.037607318798653,2.3942811025755675,32.76314021413052,29.70950818375165,37.82036036630422,35.59942203126164,29.341912116993598,21.141807522742024,1.8498114027334671,1.9441794360651834,29.216006967596527,7.111491940835326,22.195441763288226,2.3002869855207426,33.46901669976034,36.67076720702168,33.79490350986732,33.12306399725414,23.190985638774347,28.206326610369622,33.713230765349316,27.231446721981445,33.85569050040464,24.175716903218458,28.1530971880467,27.9922450345955,33.48066151554446,28.724908721012056,3.3757976685515403,3.654165590751318,30.349888978416356,29.756917414802064,31.29407311654554,30.153809698041407,2.32753499702945,8.630632480315262,28.583272680397226,27.251187997994588,29.004749260820745,26.656180078494447,30.276602627488685,30.276602627488685,33.742975409453365,33.742975409453365,24.63888535762742,28.065387560848215,26.898610677365703,29.698218230864196,2.32753499702945,4.963276420158692,25.811314297037594,27.09141185892795,26.907610676411423,34.050460099944154,22.10502881451158,28.138218264660836,31.040725178579105,30.875849126490476,13322.193468535468,29.214758411716915,39.886776951834385,13322.193468535468,28.23696908677664,33.59334787113773,13322.193468535468,25.777188241188504,31.521208459932186,5.374211003478113,25.587264191793142,1.547660336743155,2.8263832956735353,22.590458985541343,36.945007643865594,10.401159052017475,26.674897636973963,27.591827458395507,4.378282631727862,7.09468584046435,22.860838306866828,1.2310400002249504,0,10.401159052017475,10.357261774869547,9.66866776024738,12.170036976883512,12.00299452876957,36.945007643865594,26.363981339131968,29.981779348716195,38.67233148947585,27.344482041431792,0.5322773617022809,2.6446382776002078,20.003989448321274,8.442903664279676,2.733334894874079
Jeju anti-Japan memorial hall,12.00428484127717,16.58716732933372,29.63421462000567,29.29546020666433,33.66165200376408,33.6780095797176,33.79415144375281,39.39133057090486,33.7897283971435,34.55573449341569,45.31972047203807,17.55860396665823,11.636928042581639,11.500029776702068,16.011554407792005,24.017607797585306,11.718368216060028,15.83630904899318,41.6028874621453,51.01771320990226,42.117676812347106,41.53577064685115,42.787311189127756,50.4272094242281,43.137030961507634,34.54091145154357,38.987319567064006,39.27486866062141,38.59513263217418,38.71651434403878,38.84260415963552,38.81602967683121,39.58685037959381,42.30029899717101,50.19941227833231,13328.801846965205,46.32160233266923,11.314858491815611,44.16842235366432,58.61308886402837,34.88314574573786,32.8312877520815,33.7897179167453,34.09148717773505,40.81275725721137,40.91374496514538,52.36643491280066,14.673146601734087,13328.801846965205,48.43997973336333,32.88955172529127,34.0568487633414,33.62721181354064,33.68402071130047,11.555518972347345,29.65040091734404,26.22388899326026,29.15157676792722,27.89105438756421,30.169579449290072,11.05930680894078,9.261125409961611,9.381064531953365,29.98827683398987,16.5926584549525,27.423845110000666,9.544042359005196,28.09777671754236,29.63421462000567,30.573189251725132,29.85469297872715,18.89909986574884,32.20153505884386,27.195128112724408,32.99996718462414,25.622523891388738,19.93159494021163,35.17679734933168,34.93518446378627,43.139904971279485,34.8676316440824,12.278899780862465,12.479622503034763,25.456950023768442,20.544751092591653,28.45861170693852,25.436375034995617,11.132254344484123,10.302833317247579,29.875971643363297,32.98003043638342,30.390889430275433,33.92256179896755,38.866442165580004,38.866442165580004,43.80722804995638,43.80722804995638,34.34191887566307,37.28280173736756,31.09663247180416,26.260187190120206,11.132254344484123,5.509261461696763,30.249768078184424,32.8890860319145,34.1910031728277,43.73473124530162,30.717774750319773,33.71390344893558,40.97113440574266,40.81275725721137,13328.801846965205,38.70167625588515,50.259358820992155,13328.801846965205,38.197373546280275,43.137030961507634,13328.801846965205,33.149826651876694,40.49688625932683,15.615139955418469,34.60067770236612,11.039002079415424,12.968633191728445,25.918945176240662,46.86833823045524,0.0,34.014678710582224,34.64264515892947,14.661830876218207,17.328092715574776,33.011302324257045,11.368080304981376,10.401159052017475,0,0.2493512196464369,10.926182321140011,22.170067792318996,22.399957190509344,46.86833823045524,23.905049256095374,26.42874061509291,48.83627407067887,37.68418505426835,10.612366744626723,11.286469801538,30.091589406039017,18.258832224665426,12.761004076282767
Jocheon gym,11.90361662183678,16.43811776073019,29.462688115280553,29.150211071649267,33.44327017772809,33.45991592906675,33.5765578567609,39.22618471533465,33.577432123795916,34.34122053879644,45.19548542164288,17.485276541249785,11.648045266395295,11.262775796632992,15.959862587853383,23.98802228206975,11.491291955165824,15.588565306334214,41.53839628744133,50.90410303192591,41.987117961091464,41.403900396614006,42.6453400787645,50.31664050738283,43.00792200579751,34.33025205391275,38.83015162500577,39.1149839594159,38.43691519593824,38.559961865836385,38.686060341776354,38.658879110853654,39.466340757577775,42.178493684720245,50.068516007330715,13328.961318317686,46.19486643936851,11.283815874484784,44.03696495163464,58.466916064085275,34.68820430759107,32.66676315927835,33.57842935820732,33.88007959631139,40.705276688110274,40.88784467454177,52.306412246671734,14.653618823864232,13328.961318317686,48.35967063613448,32.675964001928,33.84102745307138,33.41151177438269,33.46799774233167,11.55891864735508,29.41451911316376,25.9896698185929,29.035280320402503,27.737863012935968,29.92075572829422,11.023202152562764,9.254454412474587,9.379134188397785,29.739385717346163,16.614025271046923,27.20667560813849,9.553747116086864,27.889443710021812,29.462688115280553,30.338680808537323,29.62029718828528,18.66722193827222,31.96830288459816,27.008927225512664,32.78596157640341,25.48582818943765,19.70029698591032,34.98137427246649,34.73843624371233,43.01629038341261,34.65790282222092,12.296396179032635,12.500975368978958,25.23905953960984,20.448732499174383,28.219936939003098,25.215955936954757,11.139268087199868,10.087467693876008,29.62817824618701,32.76549841274081,30.1432666467018,33.732433422371265,38.70482257467142,38.70482257467142,43.707958826218984,43.707958826218984,34.22348001769332,37.142319910907624,30.865765628028363,26.025541424543434,11.139268087199868,5.495475704131487,30.021699709728292,32.67554306897338,34.001044537062086,43.612214468863186,30.5613986598054,33.496939919743966,40.86320023035288,40.705276688110274,13328.961318317686,38.57146017825105,50.19708495746475,13328.961318317686,38.092114855547685,43.00792200579751,13328.961318317686,32.962272236409376,40.34657217785009,15.595568740402994,34.45425766883774,11.027585154667646,12.949353249480504,25.68358165349288,46.75865667966722,0.2493512196464369,33.82593328677347,34.44801902204237,14.637267841388509,17.2553116953546,33.010668396506695,11.341255486232617,10.357261774869547,0.2493512196464369,0,10.701345034846064,22.1753693595034,22.349412472548696,46.75865667966722,23.661759793888773,26.195288076539775,48.7446064988952,37.661052511821865,10.579890220516088,11.299620206587734,30.095357143973647,18.269460376265734,12.746241806707644
deer ecology observation center,16.369575056305685,17.913317080047296,28.181419372425445,29.343545481008068,22.764307874213305,22.78300178962948,22.903347023027766,29.648060265689644,22.957509357267178,23.69548943361918,36.85803232759904,12.917364004937852,12.403108204772009,8.248007491781719,12.712562079654404,20.363168489710247,0.8260742135122225,6.536189020160793,35.49472236157311,42.8596197024487,33.48025370132857,32.861358821032866,33.7483292745248,42.385012641926814,34.53512464954143,23.730215582509242,29.497474376040326,29.69544642060626,29.076617767023237,29.249810464940474,29.374579670428172,29.328869471495313,31.35553700079034,33.97160317696388,41.45001002597155,13331.518387947252,37.75887056171968,17.944114104262642,35.46999042779449,49.30675408540114,24.368219551865295,23.193278283959472,22.971197374845058,23.27089911424071,33.040891983790196,36.42196327611096,46.2097704482983,13.14728708282242,13331.518387947252,41.557329872859206,22.041842878754768,23.18279888307868,22.754710488356043,22.808145357650446,12.062680180423067,23.104546031196016,20.100300831408312,30.649281806522268,27.614160574055695,20.413265239541253,17.601180761407043,10.54830606021613,10.76048902124773,20.261233461125432,16.29895774254729,16.54116640782776,11.230913087528457,24.254822592436025,28.181419372425445,24.139347297349392,23.47264258978797,13.917636195685388,21.330870254919766,25.006613201458276,22.14705084197699,26.392989314823975,14.84473154686569,24.649557910210003,24.3796089826245,34.73254611080635,24.070010668665414,13.04258616704779,13.320119922694191,21.04158675101837,23.664236625641156,21.627949758619888,20.79616360680487,11.956251759252432,1.0521939798472926,19.861810681958268,22.120926398034896,20.33736480427363,23.52814232745548,29.237357626999085,29.237357626999085,36.284768366603195,36.284768366603195,26.31674664413714,28.378944713835928,20.197055502003398,20.083228065283198,11.956251759252432,9.481722184026417,19.330138370677528,22.041931984776326,23.79899963326002,35.357289675892126,21.39696744739017,22.828829734416612,33.178843712671295,33.040891983790196,13331.518387947252,30.135189557255302,44.04969561373445,13331.518387947252,30.57101839102648,34.53512464954143,13331.518387947252,22.82691765462807,31.210172884635465,13.82361661789302,25.541231302872355,11.213637575079934,12.021055629294825,15.10086482430147,38.90680216496038,10.926182321140011,23.654446178587815,24.136140548354224,12.92564767037354,12.761322533313002,29.938786981545217,10.792302437112808,9.66866776024738,10.926182321140011,10.701345034846064,0,20.25979000094279,18.0062233147286,38.90680216496038,16.69700296386113,20.37890416086286,41.51337953905135,33.42515465425852,10.200603035478325,12.27276771858109,27.386852497601666,17.177137292519227,12.075089294306705
Aewal Ocean Front National Sports Center,33.52441428285601,36.88440246403161,48.31876694644819,49.13960926564833,30.44813524652343,30.409018148732812,30.408705553446268,27.488303967245297,29.49462080662882,30.457186152300196,28.6602574848403,7.8111417311008795,10.537221119432397,28.046556906190748,7.54730045169611,3.7137934494702054,20.583999239718096,25.96620423598476,21.20256912303596,33.15585775278959,26.313098264049938,25.91579963752872,27.970371402031734,32.37796199112316,27.095722771207097,29.79961443766616,26.2567971469141,26.79717314103208,26.044534287591702,25.96307220595249,26.067510607904417,26.111567593329617,23.190874933194895,25.713635959001543,33.73481592411699,13311.53029283941,29.78935549951044,33.430903678220375,28.232811441272347,42.99122850722408,27.670739439855485,22.214071870648134,29.32769513670696,29.577562610770357,23.214642230867934,19.10421638822781,31.472071862892232,7.721345762248107,13311.53029283941,28.59006883669503,29.03101418303734,30.29854595224828,29.949033149435504,30.048403680607258,10.61652399160168,42.59830854761654,39.91688337748572,49.91774195379127,47.47981851764146,36.55123797473717,33.15624687912189,12.93372511538119,12.799933246308331,36.485203675902355,5.705418058710804,25.7892294457924,12.626903756424685,44.48887902226591,48.31876694644819,43.64720808608926,43.03490717446264,34.16315857418214,32.345159623381726,45.214751566340354,29.184399062014787,45.88398385026229,35.06860150152863,27.966342293255966,27.96950914179139,26.62360772446262,29.900201865685073,9.918326356708127,9.74193904496019,41.24843078009588,41.925949028807175,41.036653077961674,40.97676483443924,11.037832257816168,19.392338141108937,35.46067628760468,29.25882325605438,35.75364787689034,26.266081738536926,26.64944726229012,26.64944726229012,25.36023299269464,25.36023299269464,18.567555173176686,23.08881125149401,30.975965620483855,39.87974675062798,11.037832257816168,16.692843114268967,29.75999577659322,29.02312960206539,26.446236465428086,27.07030851342607,19.75953913752849,30.23589111309209,23.39283865019334,23.214642230867934,13311.53029283941,23.29380384172964,29.49605957058483,13311.53029283941,20.70596420436902,27.095722771207097,13311.53029283941,25.338048330935848,26.807378131554408,6.824798467023485,21.53626878056383,11.189038388837162,9.364398009326544,28.329214132351172,28.959091300835997,22.170067792318996,26.147213395003135,27.441015257831054,7.827335620071984,7.882932442894082,10.857499141041691,11.01019685801271,12.170036976883512,22.170067792318996,22.1753693595034,20.25979000094279,0,5.013490365258522,28.959091300835997,36.196984425998394,40.21230429008081,29.62072072015378,15.846987474742699,11.808271715176357,10.891421766307499,7.922441038674852,3.9322394741754905,9.516078804998063
Jeju dinosaurs Museum,32.84698927319738,35.54994826452152,46.14231949315213,47.339254903343935,25.498456406866914,25.45731233497257,25.452000677722275,22.783172846479154,24.512358622743037,25.4738992286876,24.996406488060828,5.199860921304306,11.455063144703555,26.179420650270977,6.389727665159159,2.5585209687142054,18.14775288308353,22.974606804665136,19.275993688557215,29.986071361189772,22.345983555647482,21.889216803695707,23.788259434756206,29.27310247194213,23.212666615304627,24.802862817155997,21.642393102468205,22.15655493602984,21.39910538926657,21.345931513757677,21.45587614645063,21.49019528435251,19.322140424463615,21.967095471677215,30.09110412960988,13314.925201243672,26.105273365717903,33.2680453943063,24.342622198193073,39.2177354019757,22.660816223776436,17.28463441663124,24.341501529336178,24.588084067157375,19.771950651822806,18.771715529003398,29.991606556545463,8.040279119473919,13314.925201243672,26.341840546030305,24.068979727954115,25.328136442700266,24.98494216398714,25.08503707645962,11.368267776898701,39.22914086870661,36.77200112238972,48.49377582739327,45.617006152217066,32.33833779064594,32.96511783786835,13.362807087892008,13.301851133224611,32.28938361714809,8.019712648330103,21.042077190246154,13.306829386003196,41.78668012535613,46.14231949315213,40.27307434643776,39.697005263627,31.58562508154783,27.57773023512389,42.91184463310804,24.222506757538902,44.30629550880509,32.41799182875581,22.95721859149344,22.9577789084151,22.874266003621187,24.898054088441963,11.059711238402462,11.001024093958517,38.500381532601,40.96345026288506,37.64501329234483,38.181280097227344,11.819499348426676,17.30692422003763,31.17849717889017,24.30005532576345,31.43512432003026,21.25771802402814,21.9696207746264,21.9696207746264,22.324208014965958,22.324208014965958,14.360610230455848,18.65438197360167,26.216352351603522,36.721745549023176,11.819499348426676,16.953797733570006,24.99829789375523,24.060874757075545,21.439977319414147,23.377543152400005,14.809254831119883,25.27707336816773,19.94649013251183,19.771950651822806,13314.925201243672,19.14482840648536,27.900726361093685,13314.925201243672,17.155249668356454,23.212666615304627,13314.925201243672,20.32865498079442,22.366019761163656,7.1639654308233744,16.857565780806226,11.610756392877377,9.659701405353255,23.91769680519196,25.750328291277967,22.399957190509344,21.14189390654429,22.430382011252927,7.957512307427348,5.395860952211052,11.960089478450572,11.126715891724707,12.00299452876957,22.399957190509344,22.349412472548696,18.0062233147286,5.013490365258522,0,25.750328291277967,32.92663207884992,37.07536548966193,27.021142577716013,15.634767464959372,11.83315596129092,11.8064590551471,9.581911895732658,6.4539403625895115,9.927193539943561
